treatment,datelist,lightlist,animal,fra,len
xx,0330_c1v4,FF,1,2333,5
xx,0330_c1v4,FF,1,2518,44
xx,0330_c1v4,FF,1,3646,7
xx,0330_c1v4,FF,3,774,8
xx,0330_c1v4,FF,3,806,29
xx,0330_c1v4,FF,3,825,5
xx,0330_c1v4,FF,3,846,15
xx,0330_c1v4,FF,3,873,13
xx,0330_c1v4,FF,3,889,10
xx,0330_c1v4,FF,3,905,7
xx,0330_c1v4,FF,3,919,10
xx,0330_c1v4,FF,3,944,6
xx,0330_c1v4,FF,3,982,6
xx,0330_c1v4,FF,3,991,7
xx,0330_c1v4,FF,3,1004,11
xx,0330_c1v4,FF,3,1016,6
xx,0330_c1v4,FF,3,1031,10
xx,0330_c1v4,FF,3,1454,10
xx,0330_c1v4,FF,3,1487,8
xx,0330_c1v4,FF,3,1496,7
xx,0330_c1v4,FF,3,1542,16
xx,0330_c1v4,FF,3,1561,6
xx,0330_c1v4,FF,3,1672,6
xx,0330_c1v4,FF,3,1698,5
xx,0330_c1v4,FF,3,1705,5
xx,0330_c1v4,FF,3,1723,14
xx,0330_c1v4,FF,3,1748,22
xx,0330_c1v4,FF,3,1797,17
xx,0330_c1v4,FF,3,2234,9
xx,0330_c1v4,FF,3,2242,6
xx,0330_c1v4,FF,3,2250,5
xx,0330_c1v4,FF,3,2300,15
xx,0330_c1v4,FF,3,2321,7
xx,0330_c1v4,FF,3,2329,5
xx,0330_c1v4,FF,3,2360,24
xx,0330_c1v4,FF,3,2373,5
xx,0330_c1v4,FF,3,2384,8
xx,0330_c1v4,FF,3,2404,6
xx,0330_c1v4,FF,3,2422,11
xx,0330_c1v4,FF,3,2435,5
xx,0330_c1v4,FF,3,2478,9
xx,0330_c1v4,FF,3,2512,17
xx,0330_c1v4,FF,3,2902,11
xx,0330_c1v4,FF,3,2926,20
xx,0330_c1v4,FF,3,2952,22
xx,0330_c1v4,FF,3,2989,16
xx,0330_c1v4,FF,3,3021,29
xx,0330_c1v4,FF,3,3047,24
xx,0330_c1v4,FF,3,3064,15
xx,0330_c1v4,FF,3,3099,12
xx,0330_c1v4,FF,3,3116,6
xx,0330_c1v4,FF,3,3154,6
xx,0330_c1v4,FF,3,3175,12
xx,0330_c1v4,FF,3,3199,6
xx,0330_c1v4,FF,3,3615,8
xx,0330_c1v4,FF,3,3625,8
xx,0330_c1v4,FF,3,3713,6
xx,0330_c1v4,FF,3,3940,5
xx,0330_c1v4,FF,3,4474,26
xx,0330_c1v4,FF,3,4484,8
xx,0330_c1v4,FF,3,4622,25
xx,0330_c1v4,FF,3,4642,7
xx,0330_c1v4,FF,3,4780,5
xx,0330_c1v4,FF,3,4844,47
xx,0330_c1v4,FF,3,4852,5
xx,0330_c1v4,FF,4,335,5
xx,0330_c1v4,FF,4,790,6
xx,0330_c1v4,FF,4,810,5
xx,0330_c1v4,FF,4,841,7
xx,0330_c1v4,FF,4,926,5
xx,0330_c1v4,FF,4,1451,6
xx,0330_c1v4,FF,4,1484,13
xx,0330_c1v4,FF,4,1498,5
xx,0330_c1v4,FF,4,1514,12
xx,0330_c1v4,FF,4,1524,5
xx,0330_c1v4,FF,4,1574,48
xx,0330_c1v4,FF,4,1581,5
xx,0330_c1v4,FF,4,1605,18
xx,0330_c1v4,FF,4,1676,56
xx,0330_c1v4,FF,4,1703,25
xx,0330_c1v4,FF,4,1719,14
xx,0330_c1v4,FF,4,1756,29
xx,0330_c1v4,FF,4,1795,29
xx,0330_c1v4,FF,4,2917,10
xx,0330_c1v4,FF,4,2943,7
xx,0330_c1v4,FF,4,2969,13
xx,0330_c1v4,FF,4,2983,12
xx,0330_c1v4,FF,4,3014,11
xx,0330_c1v4,FF,4,3035,10
xx,0330_c1v4,FF,4,3057,8
xx,0330_c1v4,FF,4,3079,8
xx,0330_c1v4,FF,4,3087,6
xx,0330_c1v4,FF,4,3101,8
xx,0330_c1v4,FF,4,3136,10
xx,0330_c1v4,FF,4,3701,9
xx,0330_c1v4,FF,4,3815,9
xx,0330_c1v4,FF,4,3858,7
xx,0330_c1v4,FF,4,4348,7
xx,0330_c1v4,FF,4,4369,6
xx,0330_c1v4,FF,4,4387,9
xx,0330_c1v4,FF,4,4457,5
xx,0330_c1v4,FF,6,2283,10
xx,0330_c1v4,FF,6,2990,6
xx,0330_c1v4,FF,6,3130,13
xx,0330_c1v4,FF,6,3151,19
xx,0330_c1v4,FF,6,3165,12
xx,0330_c1v4,FF,6,3193,5
xx,0330_c1v4,FF,6,3611,9
xx,0330_c1v4,FF,6,3626,8
xx,0330_c1v4,FF,6,3644,10
xx,0330_c1v4,FF,6,3680,14
xx,0330_c1v4,FF,6,3722,6
xx,0330_c1v4,FF,6,3756,20
xx,0330_c1v4,FF,6,3782,7
xx,0330_c1v4,FF,6,3845,5
xx,0330_c1v4,FF,6,3906,5
xx,0330_c1v4,FF,6,4325,5
xx,0330_c1v4,FF,6,4333,6
xx,0330_c1v4,FF,6,4346,6
xx,0330_c1v4,FF,6,4355,6
xx,0330_c1v4,FF,6,4391,17
xx,0330_c1v4,FF,6,4410,5
xx,0330_c1v4,FF,6,4607,12
xx,0330_c1v4,FF,6,4622,6
xx,0330_c1v4,FF,6,4657,14
xx,0330_c1v4,FF,6,4681,5
xx,0330_c1v4,FF,6,4713,23
xx,0330_c1v4,FF,6,4752,36
xx,0330_c1v4,FF,6,4766,7
xx,0330_c1v4,FF,6,4797,21
xx,0330_c1v4,FF,6,4844,5
xx,0330_c1v4,FF,7,109,10
xx,0330_c1v4,FF,7,189,5
xx,0330_c1v4,FF,7,210,13
xx,0330_c1v4,FF,7,230,13
xx,0330_c1v4,FF,7,243,6
xx,0330_c1v4,FF,7,267,22
xx,0330_c1v4,FF,7,305,25
xx,0330_c1v4,FF,7,315,8
xx,0330_c1v4,FF,7,335,17
xx,0330_c1v4,FF,7,354,5
xx,0330_c1v4,im,1,629,96
xx,0330_c1v4,im,1,2636,5
xx,0330_c1v4,im,1,2655,5
xx,0330_c1v4,im,1,2695,11
xx,0330_c1v4,im,1,2766,7
xx,0330_c1v4,im,1,4304,22
xx,0330_c1v4,im,2,2640,20
xx,0330_c1v4,im,3,703,6
xx,0330_c1v4,im,3,1109,21
xx,0330_c1v4,im,3,1124,10
xx,0330_c1v4,im,3,1147,21
xx,0330_c1v4,im,3,1158,9
xx,0330_c1v4,im,3,1175,12
xx,0330_c1v4,im,3,1190,6
xx,0330_c1v4,im,3,1213,21
xx,0330_c1v4,im,3,1223,5
xx,0330_c1v4,im,3,1246,21
xx,0330_c1v4,im,3,1263,11
xx,0330_c1v4,im,3,1306,41
xx,0330_c1v4,im,3,1322,11
xx,0330_c1v4,im,3,1330,5
xx,0330_c1v4,im,3,1361,29
xx,0330_c1v4,im,3,1382,18
xx,0330_c1v4,im,3,1399,10
xx,0330_c1v4,im,3,1420,14
xx,0330_c1v4,im,3,1439,14
xx,0330_c1v4,im,3,1821,18
xx,0330_c1v4,im,3,1843,19
xx,0330_c1v4,im,3,1865,12
xx,0330_c1v4,im,3,1880,13
xx,0330_c1v4,im,3,1896,12
xx,0330_c1v4,im,3,1937,6
xx,0330_c1v4,im,3,1956,7
xx,0330_c1v4,im,3,1971,12
xx,0330_c1v4,im,3,1990,12
xx,0330_c1v4,im,3,2021,5
xx,0330_c1v4,im,3,2036,13
xx,0330_c1v4,im,3,2049,10
xx,0330_c1v4,im,3,2077,25
xx,0330_c1v4,im,3,2086,5
xx,0330_c1v4,im,3,2099,11
xx,0330_c1v4,im,3,2117,10
xx,0330_c1v4,im,3,2161,7
xx,0330_c1v4,im,3,2531,10
xx,0330_c1v4,im,3,2606,7
xx,0330_c1v4,im,3,2627,19
xx,0330_c1v4,im,3,2641,5
xx,0330_c1v4,im,3,2650,7
xx,0330_c1v4,im,3,2664,8
xx,0330_c1v4,im,3,2676,10
xx,0330_c1v4,im,3,2715,37
xx,0330_c1v4,im,3,2731,14
xx,0330_c1v4,im,3,2776,43
xx,0330_c1v4,im,3,2800,22
xx,0330_c1v4,im,3,2817,5
xx,0330_c1v4,im,3,2887,67
xx,0330_c1v4,im,3,3257,7
xx,0330_c1v4,im,3,3306,33
xx,0330_c1v4,im,3,3326,11
xx,0330_c1v4,im,3,3354,23
xx,0330_c1v4,im,3,3401,21
xx,0330_c1v4,im,3,3419,9
xx,0330_c1v4,im,3,3460,18
xx,0330_c1v4,im,3,3474,12
xx,0330_c1v4,im,3,3487,9
xx,0330_c1v4,im,3,3497,7
xx,0330_c1v4,im,3,3519,20
xx,0330_c1v4,im,3,3540,11
xx,0330_c1v4,im,3,3552,10
xx,0330_c1v4,im,3,3576,7
xx,0330_c1v4,im,3,3605,26
xx,0330_c1v4,im,3,4031,7
xx,0330_c1v4,im,3,4128,16
xx,0330_c1v4,im,3,4171,14
xx,0330_c1v4,im,3,4185,12
xx,0330_c1v4,im,3,4270,5
xx,0330_c1v4,im,4,379,12
xx,0330_c1v4,im,4,387,6
xx,0330_c1v4,im,4,406,12
xx,0330_c1v4,im,4,441,11
xx,0330_c1v4,im,4,1100,7
xx,0330_c1v4,im,4,1116,12
xx,0330_c1v4,im,4,1136,17
xx,0330_c1v4,im,4,1194,54
xx,0330_c1v4,im,4,1213,17
xx,0330_c1v4,im,4,1269,49
xx,0330_c1v4,im,4,1325,51
xx,0330_c1v4,im,4,1333,6
xx,0330_c1v4,im,4,1388,49
xx,0330_c1v4,im,4,1439,49
xx,0330_c1v4,im,4,1804,7
xx,0330_c1v4,im,4,1832,21
xx,0330_c1v4,im,4,1840,6
xx,0330_c1v4,im,4,1853,8
xx,0330_c1v4,im,4,1871,12
xx,0330_c1v4,im,4,1891,17
xx,0330_c1v4,im,4,1899,6
xx,0330_c1v4,im,4,2853,7
xx,0330_c1v4,im,4,3242,11
xx,0330_c1v4,im,4,3269,6
xx,0330_c1v4,im,4,3322,5
xx,0330_c1v4,im,4,3337,5
xx,0330_c1v4,im,4,3384,9
xx,0330_c1v4,im,4,3393,7
xx,0330_c1v4,im,4,3415,5
xx,0330_c1v4,im,4,3437,7
xx,0330_c1v4,im,4,3454,9
xx,0330_c1v4,im,4,3474,14
xx,0330_c1v4,im,4,3521,22
xx,0330_c1v4,im,4,3530,7
xx,0330_c1v4,im,4,3541,6
xx,0330_c1v4,im,4,3587,9
xx,0330_c1v4,im,4,3595,6
xx,0330_c1v4,im,4,4005,5
xx,0330_c1v4,im,4,4074,5
xx,0330_c1v4,im,4,4090,5
xx,0330_c1v4,im,4,4102,6
xx,0330_c1v4,im,4,4200,5
xx,0330_c1v4,im,4,4226,6
xx,0330_c1v4,im,6,3280,20
xx,0330_c1v4,im,6,3318,10
xx,0330_c1v4,im,6,3361,21
xx,0330_c1v4,im,6,3379,9
xx,0330_c1v4,im,6,3400,5
xx,0330_c1v4,im,6,3434,19
xx,0330_c1v4,im,6,3454,5
xx,0330_c1v4,im,6,3497,5
xx,0330_c1v4,im,6,3589,7
xx,0330_c1v4,im,6,3995,7
xx,0330_c1v4,im,6,4019,6
xx,0330_c1v4,im,6,4090,7
xx,0330_c1v4,im,6,4136,15
xx,0330_c1v4,im,6,4168,22
xx,0330_c1v4,im,6,4216,7
xx,0330_c1v4,im,6,4268,6
xx,0330_c1v4,im,7,398,42
xx,0330_c1v4,im,7,409,9
xx,0330_c1v4,im,7,421,6
xx,0330_c1v4,im,7,436,13
xx,0330_c1v4,im,7,492,45
xx,0330_c1v4,im,7,542,8
xx,0330_c1v4,im,7,595,6
xx,0330_c1v4,im,7,611,12
FR,0330_c2v4,FF,3,1456,11
FR,0330_c2v4,FF,3,1465,6
FR,0330_c2v4,FF,3,1504,20
FR,0330_c2v4,FF,4,109,7
FR,0330_c2v4,FF,4,170,6
FR,0330_c2v4,FF,4,242,6
FR,0330_c2v4,FF,4,775,56
FR,0330_c2v4,FF,4,821,5
FR,0330_c2v4,FF,4,948,5
FR,0330_c2v4,FF,4,1050,30
FR,0330_c2v4,FF,4,1642,6
FR,0330_c2v4,FF,4,1763,5
FR,0330_c2v4,FF,4,2179,9
FR,0330_c2v4,FF,4,2235,8
FR,0330_c2v4,FF,4,2252,13
FR,0330_c2v4,FF,4,2316,6
FR,0330_c2v4,FF,4,2339,6
FR,0330_c2v4,FF,4,2351,6
FR,0330_c2v4,FF,4,2362,6
FR,0330_c2v4,FF,4,2422,7
FR,0330_c2v4,FF,4,3715,13
FR,0330_c2v4,FF,4,3887,5
FR,0330_c2v4,FF,4,4330,8
FR,0330_c2v4,FF,4,4347,5
FR,0330_c2v4,FF,4,4372,20
FR,0330_c2v4,FF,4,4384,7
FR,0330_c2v4,FF,4,4406,15
FR,0330_c2v4,FF,4,4415,7
FR,0330_c2v4,FF,4,4436,11
FR,0330_c2v4,FF,4,4446,6
FR,0330_c2v4,FF,4,4459,6
FR,0330_c2v4,FF,4,4478,7
FR,0330_c2v4,FF,4,4557,8
FR,0330_c2v4,FF,4,4621,26
FR,0330_c2v4,FF,4,4646,16
FR,0330_c2v4,FF,4,4660,9
FR,0330_c2v4,FF,4,4678,9
FR,0330_c2v4,FF,5,3229,6
FR,0330_c2v4,FF,5,3814,5
FR,0330_c2v4,FF,7,1551,5
FR,0330_c2v4,FF,7,1596,16
FR,0330_c2v4,FF,7,1619,7
FR,0330_c2v4,FF,7,1640,19
FR,0330_c2v4,FF,7,1652,7
FR,0330_c2v4,FF,7,1718,9
FR,0330_c2v4,FF,7,1757,22
FR,0330_c2v4,FF,7,2245,5
FR,0330_c2v4,FF,7,2306,16
FR,0330_c2v4,FF,7,2412,12
FR,0330_c2v4,FF,7,2459,6
FR,0330_c2v4,FF,7,2907,10
FR,0330_c2v4,FF,7,2915,6
FR,0330_c2v4,FF,7,2967,8
FR,0330_c2v4,FF,7,2987,5
FR,0330_c2v4,FF,7,3024,6
FR,0330_c2v4,FF,7,3624,13
FR,0330_c2v4,FF,7,3634,5
FR,0330_c2v4,FF,7,3647,11
FR,0330_c2v4,FF,7,3675,5
FR,0330_c2v4,FF,7,3706,9
FR,0330_c2v4,FF,7,3724,7
FR,0330_c2v4,FF,7,3760,25
FR,0330_c2v4,FF,7,3780,18
FR,0330_c2v4,FF,7,3787,5
FR,0330_c2v4,FF,7,3821,14
FR,0330_c2v4,FF,7,3837,10
FR,0330_c2v4,FF,7,3871,18
FR,0330_c2v4,FF,7,3886,6
FR,0330_c2v4,FF,7,3908,10
FR,0330_c2v4,FF,7,3956,9
FR,0330_c2v4,FF,7,4335,13
FR,0330_c2v4,FF,7,4350,5
FR,0330_c2v4,FF,7,4364,5
FR,0330_c2v4,FF,7,4391,14
FR,0330_c2v4,FF,7,4400,7
FR,0330_c2v4,FF,7,4410,6
FR,0330_c2v4,FF,7,4453,10
FR,0330_c2v4,FF,7,4488,15
FR,0330_c2v4,FF,7,4536,12
FR,0330_c2v4,FF,7,4557,6
FR,0330_c2v4,FF,7,4583,5
FR,0330_c2v4,FF,7,4607,8
FR,0330_c2v4,FF,7,4649,8
FR,0330_c2v4,FF,7,4662,5
FR,0330_c2v4,FF,9,4586,6
FR,0330_c2v4,FF,11,4449,8
FR,0330_c2v4,FF,11,4554,7
FR,0330_c2v4,FF,12,2197,5
FR,0330_c2v4,im,1,515,8
FR,0330_c2v4,im,1,773,126
FR,0330_c2v4,im,3,441,5
FR,0330_c2v4,im,3,488,6
FR,0330_c2v4,im,3,557,6
FR,0330_c2v4,im,3,612,6
FR,0330_c2v4,im,3,4679,2251
FR,0330_c2v4,im,4,425,5
FR,0330_c2v4,im,4,440,8
FR,0330_c2v4,im,4,645,11
FR,0330_c2v4,im,4,1082,7
FR,0330_c2v4,im,4,1136,5
FR,0330_c2v4,im,4,1172,14
FR,0330_c2v4,im,4,1210,7
FR,0330_c2v4,im,4,1251,17
FR,0330_c2v4,im,4,1264,8
FR,0330_c2v4,im,4,1278,7
FR,0330_c2v4,im,4,1304,11
FR,0330_c2v4,im,4,1422,8
FR,0330_c2v4,im,4,1434,6
FR,0330_c2v4,im,4,1824,6
FR,0330_c2v4,im,4,1854,5
FR,0330_c2v4,im,4,1933,6
FR,0330_c2v4,im,4,1971,6
FR,0330_c2v4,im,4,2084,71
FR,0330_c2v4,im,4,2100,7
FR,0330_c2v4,im,4,2138,5
FR,0330_c2v4,im,4,2156,10
FR,0330_c2v4,im,4,2528,5
FR,0330_c2v4,im,4,2537,5
FR,0330_c2v4,im,4,2550,7
FR,0330_c2v4,im,4,2581,15
FR,0330_c2v4,im,4,2604,21
FR,0330_c2v4,im,4,2762,25
FR,0330_c2v4,im,4,2790,5
FR,0330_c2v4,im,4,2816,6
FR,0330_c2v4,im,4,3419,11
FR,0330_c2v4,im,4,4069,28
FR,0330_c2v4,im,4,4086,11
FR,0330_c2v4,im,4,4098,5
FR,0330_c2v4,im,4,4134,13
FR,0330_c2v4,im,4,4143,7
FR,0330_c2v4,im,4,4179,34
FR,0330_c2v4,im,4,4195,5
FR,0330_c2v4,im,4,4202,5
FR,0330_c2v4,im,4,4238,8
FR,0330_c2v4,im,4,4272,8
FR,0330_c2v4,im,4,4285,6
FR,0330_c2v4,im,4,4303,16
FR,0330_c2v4,im,5,3987,8
FR,0330_c2v4,im,7,1198,9
FR,0330_c2v4,im,7,1948,6
FR,0330_c2v4,im,7,2532,8
FR,0330_c2v4,im,7,2828,9
FR,0330_c2v4,im,7,2857,9
FR,0330_c2v4,im,7,3295,6
FR,0330_c2v4,im,7,3303,6
FR,0330_c2v4,im,7,3522,5
FR,0330_c2v4,im,7,3592,5
FR,0330_c2v4,im,7,3965,6
FR,0330_c2v4,im,7,3990,13
FR,0330_c2v4,im,7,3997,5
FR,0330_c2v4,im,7,4011,6
FR,0330_c2v4,im,7,4050,8
FR,0330_c2v4,im,7,4062,10
FR,0330_c2v4,im,7,4103,12
FR,0330_c2v4,im,7,4134,14
FR,0330_c2v4,im,7,4162,8
FR,0330_c2v4,im,7,4177,5
FR,0330_c2v4,im,7,4193,5
FR,0330_c2v4,im,7,4209,5
FR,0330_c2v4,im,7,4232,6
FR,0330_c2v4,im,7,4273,5
FR,0330_c2v4,im,7,4301,7
FR,0330_c2v4,im,7,4317,10
FR,0330_c2v4,im,11,3256,11
FR,0330_c2v5,FF,1,250,10
FR,0330_c2v5,FF,1,2336,23
FR,0330_c2v5,FF,2,73,7
FR,0330_c2v5,FF,2,1007,116
FR,0330_c2v5,FF,2,1028,18
FR,0330_c2v5,FF,2,1543,26
FR,0330_c2v5,FF,2,2889,9
FR,0330_c2v5,FF,2,2908,8
FR,0330_c2v5,FF,2,2947,5
FR,0330_c2v5,FF,2,2962,7
FR,0330_c2v5,FF,2,3002,6
FR,0330_c2v5,FF,3,78,9
FR,0330_c2v5,FF,3,127,43
FR,0330_c2v5,FF,3,182,9
FR,0330_c2v5,FF,3,971,6
FR,0330_c2v5,FF,3,2370,6
FR,0330_c2v5,FF,3,2407,6
FR,0330_c2v5,FF,3,2442,5
FR,0330_c2v5,FF,3,2472,5
FR,0330_c2v5,FF,4,1735,11
FR,0330_c2v5,FF,4,1747,8
FR,0330_c2v5,FF,4,2475,5
FR,0330_c2v5,FF,7,1000,7
FR,0330_c2v5,FF,7,1029,6
FR,0330_c2v5,FF,7,1464,5
FR,0330_c2v5,FF,7,1479,5
FR,0330_c2v5,FF,7,1509,9
FR,0330_c2v5,FF,7,1532,11
FR,0330_c2v5,FF,7,1541,5
FR,0330_c2v5,FF,7,1553,10
FR,0330_c2v5,FF,7,1560,5
FR,0330_c2v5,FF,7,1591,11
FR,0330_c2v5,FF,7,1603,10
FR,0330_c2v5,FF,7,1627,7
FR,0330_c2v5,FF,7,1652,6
FR,0330_c2v5,FF,7,1659,5
FR,0330_c2v5,FF,7,1685,15
FR,0330_c2v5,FF,7,1751,15
FR,0330_c2v5,FF,7,1780,8
FR,0330_c2v5,FF,8,755,5
FR,0330_c2v5,FF,8,775,13
FR,0330_c2v5,FF,8,1026,8
FR,0330_c2v5,FF,8,1750,13
FR,0330_c2v5,FF,8,4358,31
FR,0330_c2v5,FF,8,4382,5
FR,0330_c2v5,FF,9,12,11
FR,0330_c2v5,FF,9,28,14
FR,0330_c2v5,FF,9,45,14
FR,0330_c2v5,FF,9,64,6
FR,0330_c2v5,FF,9,84,16
FR,0330_c2v5,FF,9,292,5
FR,0330_c2v5,FF,9,4432,5
FR,0330_c2v5,FF,9,4538,5
FR,0330_c2v5,FF,10,148,8
FR,0330_c2v5,FF,10,730,11
FR,0330_c2v5,FF,10,862,5
FR,0330_c2v5,FF,10,913,8
FR,0330_c2v5,FF,10,1456,5
FR,0330_c2v5,FF,11,303,8
FR,0330_c2v5,FF,11,4357,7
FR,0330_c2v5,FF,11,4443,6
FR,0330_c2v5,FF,11,4457,5
FR,0330_c2v5,FF,11,4500,10
FR,0330_c2v5,FF,11,4528,26
FR,0330_c2v5,FF,11,4556,6
FR,0330_c2v5,FF,11,4568,10
FR,0330_c2v5,FF,11,4597,14
FR,0330_c2v5,FF,11,4670,6
FR,0330_c2v5,FF,11,4678,5
FR,0330_c2v5,FF,13,2439,7
FR,0330_c2v5,FF,13,2966,14
FR,0330_c2v5,FF,13,2998,7
FR,0330_c2v5,FF,13,3018,10
FR,0330_c2v5,FF,13,3042,12
FR,0330_c2v5,FF,13,3058,6
FR,0330_c2v5,FF,13,3067,5
FR,0330_c2v5,FF,13,3079,9
FR,0330_c2v5,FF,13,3132,10
FR,0330_c2v5,FF,13,3149,5
FR,0330_c2v5,FF,13,3156,5
FR,0330_c2v5,FF,13,3175,17
FR,0330_c2v5,FF,13,3187,5
FR,0330_c2v5,FF,13,3196,7
FR,0330_c2v5,FF,13,3218,7
FR,0330_c2v5,FF,13,3226,6
FR,0330_c2v5,FF,13,4383,15
FR,0330_c2v5,FF,13,4451,5
FR,0330_c2v5,FF,13,4505,12
FR,0330_c2v5,FF,13,4512,5
FR,0330_c2v5,FF,13,4525,5
FR,0330_c2v5,FF,13,4543,8
FR,0330_c2v5,FF,13,4562,7
FR,0330_c2v5,FF,13,4578,7
FR,0330_c2v5,FF,13,4589,8
FR,0330_c2v5,FF,13,4646,8
FR,0330_c2v5,FF,13,4664,10
FR,0330_c2v5,FF,15,2401,5
FR,0330_c2v5,FF,15,2892,8
FR,0330_c2v5,FF,15,2925,11
FR,0330_c2v5,FF,15,3000,14
FR,0330_c2v5,FF,15,3014,7
FR,0330_c2v5,FF,15,3085,6
FR,0330_c2v5,FF,15,3189,10
FR,0330_c2v5,FF,15,3648,5
FR,0330_c2v5,FF,15,3683,7
FR,0330_c2v5,FF,15,3735,11
FR,0330_c2v5,FF,15,3765,5
FR,0330_c2v5,FF,15,3791,12
FR,0330_c2v5,FF,15,4400,7
FR,0330_c2v5,FF,15,4463,8
FR,0330_c2v5,FF,15,4475,8
FR,0330_c2v5,FF,15,4499,19
FR,0330_c2v5,FF,15,4524,23
FR,0330_c2v5,FF,15,4550,14
FR,0330_c2v5,FF,16,4639,6
FR,0330_c2v5,im,1,2159,18
FR,0330_c2v5,im,2,1131,29
FR,0330_c2v5,im,2,1151,17
FR,0330_c2v5,im,2,1168,8
FR,0330_c2v5,im,2,2819,1273
FR,0330_c2v5,im,2,2849,19
FR,0330_c2v5,im,2,2858,7
FR,0330_c2v5,im,2,2872,6
FR,0330_c2v5,im,2,3314,5
FR,0330_c2v5,im,2,3484,5
FR,0330_c2v5,im,2,3499,8
FR,0330_c2v5,im,3,1916,10
FR,0330_c2v5,im,3,2072,10
FR,0330_c2v5,im,4,1867,65
FR,0330_c2v5,im,5,395,13
FR,0330_c2v5,im,6,1428,12
FR,0330_c2v5,im,7,407,5
FR,0330_c2v5,im,7,652,8
FR,0330_c2v5,im,7,1112,7
FR,0330_c2v5,im,7,1152,6
FR,0330_c2v5,im,7,1165,6
FR,0330_c2v5,im,7,1186,17
FR,0330_c2v5,im,7,1205,7
FR,0330_c2v5,im,7,1413,6
FR,0330_c2v5,im,7,1426,7
FR,0330_c2v5,im,7,1441,10
FR,0330_c2v5,im,7,1810,13
FR,0330_c2v5,im,7,1822,10
FR,0330_c2v5,im,7,1829,5
FR,0330_c2v5,im,7,1841,6
FR,0330_c2v5,im,7,2067,222
FR,0330_c2v5,im,7,2094,6
FR,0330_c2v5,im,7,3434,6
FR,0330_c2v5,im,8,2023,18
FR,0330_c2v5,im,8,2611,37
FR,0330_c2v5,im,8,2839,5
FR,0330_c2v5,im,8,3433,6
FR,0330_c2v5,im,8,4076,15
FR,0330_c2v5,im,8,4085,5
FR,0330_c2v5,im,8,4172,7
FR,0330_c2v5,im,8,4192,7
FR,0330_c2v5,im,8,4214,14
FR,0330_c2v5,im,8,4262,6
FR,0330_c2v5,im,8,4271,6
FR,0330_c2v5,im,8,4280,7
FR,0330_c2v5,im,8,4319,24
FR,0330_c2v5,im,9,2099,58
FR,0330_c2v5,im,9,2706,5
FR,0330_c2v5,im,10,586,6
FR,0330_c2v5,im,10,1433,14
FR,0330_c2v5,im,11,1350,9
FR,0330_c2v5,im,11,1384,5
FR,0330_c2v5,im,11,2581,8
FR,0330_c2v5,im,13,2552,8
FR,0330_c2v5,im,13,2589,10
FR,0330_c2v5,im,13,2597,5
FR,0330_c2v5,im,13,2731,5
FR,0330_c2v5,im,13,2793,11
FR,0330_c2v5,im,13,2804,6
FR,0330_c2v5,im,13,2852,8
FR,0330_c2v5,im,13,2872,5
FR,0330_c2v5,im,13,2880,6
FR,0330_c2v5,im,13,3248,6
FR,0330_c2v5,im,13,4205,7
FR,0330_c2v5,im,13,4362,49
FR,0330_c2v5,im,15,2009,9
FR,0330_c2v5,im,15,2025,5
FR,0330_c2v5,im,15,2041,12
FR,0330_c2v5,im,15,2844,12
FR,0330_c2v5,im,15,2862,9
FR,0330_c2v5,im,15,3275,8
FR,0330_c2v5,im,15,3320,5
FR,0330_c2v5,im,15,3462,5
FR,0330_c2v5,im,15,3513,7
FR,0330_c2v5,im,15,3555,7
FR,0330_c2v5,im,15,3580,10
FR,0330_c2v5,im,15,3592,6
FR,0330_c2v5,im,15,4037,9
FR,0330_c2v5,im,15,4046,5
FR,0330_c2v5,im,15,4057,5
FR,0330_c2v5,im,15,4071,9
FR,0330_c2v5,im,15,4296,8
FR,0330_c2v5,im,15,4308,6
FR,0330_c2v5,im,16,1299,5
FR,0401_c1v1,FF,1,1507,7
FR,0401_c1v1,FF,1,1535,16
FR,0401_c1v1,FF,1,1544,7
FR,0401_c1v1,FF,1,1565,18
FR,0401_c1v1,FF,1,1675,90
FR,0401_c1v1,FF,1,1713,10
FR,0401_c1v1,FF,1,2190,6
FR,0401_c1v1,FF,1,2200,7
FR,0401_c1v1,FF,1,2213,9
FR,0401_c1v1,FF,1,2228,7
FR,0401_c1v1,FF,1,2235,5
FR,0401_c1v1,FF,1,2249,12
FR,0401_c1v1,FF,1,2271,5
FR,0401_c1v1,FF,1,2278,5
FR,0401_c1v1,FF,1,2315,7
FR,0401_c1v1,FF,1,2329,5
FR,0401_c1v1,FF,1,2368,30
FR,0401_c1v1,FF,1,2378,8
FR,0401_c1v1,FF,1,2400,9
FR,0401_c1v1,FF,1,2418,6
FR,0401_c1v1,FF,1,2441,17
FR,0401_c1v1,FF,1,2466,8
FR,0401_c1v1,FF,1,2484,9
FR,0401_c1v1,FF,1,2926,6
FR,0401_c1v1,FF,1,2955,5
FR,0401_c1v1,FF,1,3053,7
FR,0401_c1v1,FF,1,3060,5
FR,0401_c1v1,FF,1,3096,7
FR,0401_c1v1,FF,1,3127,12
FR,0401_c1v1,FF,1,3167,11
FR,0401_c1v1,FF,1,3899,14
FR,0401_c1v1,FF,2,3685,5
FR,0401_c1v1,FF,2,4480,18
FR,0401_c1v1,FF,2,4523,17
FR,0401_c1v1,FF,2,4570,22
FR,0401_c1v1,FF,2,4585,7
